magnitude_bin,episode_id,anchor_event_id,anchor_time_utc,anchor_magnitude,maximum_magnitude,member_count,member_time_min_utc,member_time_max_utc,member_event_ids_sha256,member_event_ids
m5_6,3bb12200f3edd13a86459a689424f598cb5f69570f65b2bbeeb5a7812281ea4a,eqv1_hfhvqmhzgjemf3jjf4beeoakyq,2020-01-16T08:32:38Z,5.6,5.6,1,2020-01-16T08:32:38Z,2020-01-16T08:32:38Z,064a44b529c5efd128662e4b23070f41e043eff711dd5e743b970318abdee1df,eqv1_hfhvqmhzgjemf3jjf4beeoakyq
m5_6,8404ab1222d614dfe12b8207557b5fb6148868c1e4e898ff6f01c5de170f1924,eqv1_fmdbgwg5riasvv2yfdaev3xhy7,2020-01-17T16:05:50Z,5.4,5.4,2,2020-01-17T16:05:50Z,2020-01-19T14:23:01Z,26fdba3d25cede5925d08c7c8bfffd7270556d6715d6e475c2dbdd53b9778efe,eqv1_fmdbgwg5riasvv2yfdaev3xhy7|eqv1_d4sinmsq7trencwyjj5uc43t64
m5_6,680a469c008f7ce52ae52ddad3f3ff76e57b422f6ae78fa0a486e30444354c98,eqv1_echsrvgg7spdkq45afi2dhtjet,2020-01-24T22:56:05Z,5.1,5.1,1,2020-01-24T22:56:05Z,2020-01-24T22:56:05Z,5f07ba12aa44526baf9be55428f80a4505ce4fae7919ececa6e8944c4e431ea1,eqv1_echsrvgg7spdkq45afi2dhtjet
m5_6,62b984f8aa8b627e51d571b1a92cce4f2f10402882836307b349ae8783689073,eqv1_uhkxkrxpc76c4lpq334lxxyasc,2020-02-02T16:05:41Z,5.1,5.1,1,2020-02-02T16:05:41Z,2020-02-02T16:05:41Z,eb0b85646556079fd55be1703eb10f291a919e342478dd347cf2f5d8d3a4b331,eqv1_uhkxkrxpc76c4lpq334lxxyasc
m5_6,2a6ce482e52bb011d1a8fa6b97f1246f84e6801b19adcc426922bc894e023d2f,eqv1_ppgv2rs4ofuaynasyu37rdhtac,2020-02-20T18:01:40Z,5.0,5.0,1,2020-02-20T18:01:40Z,2020-02-20T18:01:40Z,e6d881f4f978826dc17462cd8a71ea1f4e4b608ae6ee9598cd59b24165595f4e,eqv1_ppgv2rs4ofuaynasyu37rdhtac
m5_6,e82e6b526bda4d2df7f82da31d0ccd6853438181448edf8eff472d7c29c33e75,eqv1_2ap6w2vau3gd5eja7f3kwcqzrx,2020-02-21T15:39:14Z,5.1,5.1,1,2020-02-21T15:39:14Z,2020-02-21T15:39:14Z,cd4863d6a6b7ac71c07ee65a86c4c9f37ea26c51daee584ef9ae053a6ba47ab3,eqv1_2ap6w2vau3gd5eja7f3kwcqzrx
m5_6,c00cbad211be200a6513d53bf8b9409cd8571805b1cb762c65586702b03325b4,eqv1_6gf7bhyrsruibu3g7ox4ftdezl,2020-03-09T18:12:11Z,5.0,5.1,2,2020-03-09T18:12:11Z,2020-03-12T15:44:03Z,e872264f2217d1237d0f255baeb583c92c2ca8f9899993696c7f35d658117667,eqv1_6gf7bhyrsruibu3g7ox4ftdezl|eqv1_u7mdxepgbw632hm4gd2rg6z67o
m5_6,e4ec5cbd51c662fe57ee21b0606992e581cb146dc4f159f61db70df5b55d74dd,eqv1_e33vxkpdh6n4dqkjys6646fuci,2020-03-20T01:33:15Z,5.9,5.9,1,2020-03-20T01:33:15Z,2020-03-20T01:33:15Z,590a32d579e3bd4466dca54f202855dc2c1e6537dda828125fda2ae6972a08e3,eqv1_e33vxkpdh6n4dqkjys6646fuci
m5_6,d404a9dd0d753e3b1c49cb8f966afcadfb610cc239a0e99a8fdcf1465d90c269,eqv1_lyj54zybp54hq2j5j7sy4ul3eh,2020-03-22T19:21:39Z,5.0,5.0,1,2020-03-22T19:21:39Z,2020-03-22T19:21:39Z,e43d4b01539e4c9ed33d730a7f584d379a34313b66f9f499bfa29f33c8f5e9fd,eqv1_lyj54zybp54hq2j5j7sy4ul3eh
m5_6,e934f9ae6457b6a0060c29dab2a0f0b22da103728fdd80837f8148c71f1a270f,eqv1_gtfhfkos3udmar6f4gccdp4mfq,2020-04-01T12:23:27Z,5.6,5.6,1,2020-04-01T12:23:27Z,2020-04-01T12:23:27Z,f1b4265aa08d7023e64884e08d206a505189ee4ad9c8d3cb0e44902c59705894,eqv1_gtfhfkos3udmar6f4gccdp4mfq
m5_6,63203f37bc4d947525788af93e243a54f661db66a29b398528e657021407fdc7,eqv1_phmxfgrozxnk76rfiabtt2ltv2,2020-05-06T10:51:00Z,5.0,5.0,1,2020-05-06T10:51:00Z,2020-05-06T10:51:00Z,22880558b422e58821b94c1a3b1ad2ebffbeccda891874126432307546880eaa,eqv1_phmxfgrozxnk76rfiabtt2ltv2
m5_6,9136bd2fc08868ce3fc0f727315edbf20a9b7655891fd8d89310a22870b2ed0a,eqv1_ml57r3mbcfk65q74rda5cziaca,2020-05-09T15:35:59Z,5.2,5.2,1,2020-05-09T15:35:59Z,2020-05-09T15:35:59Z,814fdad55087dcc7af59983a1ef0aac378b62b126f807f735a7300e699b99e8d,eqv1_ml57r3mbcfk65q74rda5cziaca
m5_6,71e18f0e1c1a959542f7e6a9561254215ceb7b8bc4002524e9d65c980366f05d,eqv1_2o3ttmmhlmadxytsktzeiva5mj,2020-05-18T13:47:59Z,5.0,5.0,1,2020-05-18T13:47:59Z,2020-05-18T13:47:59Z,df735b1fa76e8d693788a27ec95ce3b834a5f0b59b56f2120c923c6cceae9517,eqv1_2o3ttmmhlmadxytsktzeiva5mj
m5_6,623834924919cfc1b33a1d7a2b25673a7e887ab527db8380f8108ac67c04e417,eqv1_ryo7ijmlkflwagxmjkrf7inqjf,2020-07-11T22:38:25Z,5.1,5.1,1,2020-07-11T22:38:25Z,2020-07-11T22:38:25Z,a27404c71a81d64de5305f2c60191096fc6a4ebc0fcfa5ad61029ddefce98be6,eqv1_ryo7ijmlkflwagxmjkrf7inqjf
m5_6,d96668c23a81f43f60bedc30065feee01e719d667b800a6f77059d053df0fa09,eqv1_p244rh5vktxmys5sjgthgfbxvs,2020-07-13T01:28:02Z,5.0,5.0,1,2020-07-13T01:28:02Z,2020-07-13T01:28:02Z,717d5fda1f5fb97a6a6055c7b610354818863812b64655f06e6aec2f20e86ab5,eqv1_p244rh5vktxmys5sjgthgfbxvs
m5_6,f5b11b4fdaad831ac964a7e1be7fdb300050369d9c721b307039ef3663b4c884,eqv1_lckwval5ug7bdq2kajqjtmpujs,2021-03-23T21:14:16Z,5.4,5.4,1,2021-03-23T21:14:16Z,2021-03-23T21:14:16Z,44dc1a197c5692e4e37967790dba4c91ddd941913e9099a14879b26d77d85ff0,eqv1_lckwval5ug7bdq2kajqjtmpujs
m5_6,671363ee7ab16c6e3eedeff023957736207dd401ea99783e7d0f359646ff83bb,eqv1_m4hwjmxeps4indwfq5d3qffxm7,2021-03-29T17:27:24Z,5.8,5.8,1,2021-03-29T17:27:24Z,2021-03-29T17:27:24Z,5f4ebaff154de8539d52a821de8a9b8050cdac92e832097504b168e3d40e9fc9,eqv1_m4hwjmxeps4indwfq5d3qffxm7
m5_6,c633bfdbdf81c8a07fce94655b0006890f5a2354e65ce0009565836ed10692cd,eqv1_ouhqejt3jkhgrfj6ggbfl52znw,2021-05-21T13:21:25Z,5.6,5.6,3,2021-05-21T13:21:25Z,2021-05-21T14:31:10Z,ac270b4d18439fefb0c51dc9e25b049941cfab17ecc205a03bfa182043b9c272,eqv1_ouhqejt3jkhgrfj6ggbfl52znw|eqv1_deqvsbxdusl7u5dbaihazfxew5|eqv1_hpjavtdnn6yjd46uw6emsqq3yu
m5_6,0db9635451ec776c89631fe7d7d6ca3bd8919f9dced50e90040e10ac46a1e5ae,eqv1_q6t2cy2u5rz62fw7cpcq62eug7,2021-05-22T02:29:34Z,5.1,5.1,1,2021-05-22T02:29:34Z,2021-05-22T02:29:34Z,e35d717e75313920f7299b1b98180cc4d02cfe9d2069ba5a012a04aa081c9fa6,eqv1_q6t2cy2u5rz62fw7cpcq62eug7
m5_6,d49870a316d182fd64381ecc08253a45a6608af0c48744ecd8faec270853ffff,eqv1_xwz54dttsxvm7z5xpet4ny47dc,2021-06-10T11:46:07Z,5.1,5.1,1,2021-06-10T11:46:07Z,2021-06-10T11:46:07Z,a5811a031e13886f9d723559a8d3cac7c35d0280475917e2160c3f6f075d0ae4,eqv1_xwz54dttsxvm7z5xpet4ny47dc
m5_6,7c6cdf83d66eac6d1ab35f42f122fd460c35116be83383e08f169445994ebfd2,eqv1_ufjfyklcowfcruque5m6ndbmke,2021-06-12T10:00:46Z,5.0,5.0,1,2021-06-12T10:00:46Z,2021-06-12T10:00:46Z,e9755dd288da2902e73fc8f6e0ce6752fe9ee1dcb70a14e9d80f05745321c139,eqv1_ufjfyklcowfcruque5m6ndbmke
m5_6,2456318dcd65aaa464b10308a89655564781f2c7836c71bd1bdaf4f9c656f790,eqv1_kabinlwp3wbvhysrvwbqj55io3,2021-06-16T08:48:58Z,5.8,5.8,1,2021-06-16T08:48:58Z,2021-06-16T08:48:58Z,b5ac30168d31212412f346264a4c0d91e353f904a96fc4ff4b31decdc93dc13c,eqv1_kabinlwp3wbvhysrvwbqj55io3
m5_6,4aba39367b1ff803b781e1a1ed4bd80e1f5b71c402aef195d98c17696fd41b1c,eqv1_uz4uwpfqqlf4rjgcuy2xlrbmrz,2021-08-13T04:21:35Z,5.8,5.8,1,2021-08-13T04:21:35Z,2021-08-13T04:21:35Z,c90ee30a2149fde390a77e9a4e8ce036faf923043a10b103d5f0940ec21e5baa,eqv1_uz4uwpfqqlf4rjgcuy2xlrbmrz
m5_6,211a8da894d9e0e5f62e805784bcbee73ec602c2f29a294d4c131ab74a96bee4,eqv1_fq47bt7niksxh4wggstdghjnhd,2021-08-25T23:38:18Z,5.5,5.5,1,2021-08-25T23:38:18Z,2021-08-25T23:38:18Z,683656795d85cbaa2eb2bed89b03c604f4df8e0d8cbc66ba64df684d2305b7ce,eqv1_fq47bt7niksxh4wggstdghjnhd
m5_6,5497e19bbb74566cdfbd7d886d05e89044957146c4e793205566ef59097809cd,eqv1_vsybjhyp35qb26figbzn3lttpb,2021-09-04T01:54:08Z,5.1,5.1,2,2021-09-04T01:54:08Z,2021-09-04T17:52:08Z,f8571f94980be19af3279a8578be3b716d492dd720a973c1e2ee8c81bf0bcdc2,eqv1_vsybjhyp35qb26figbzn3lttpb|eqv1_nqzosev6tfvhg3xl2uqvz2ujbf
m5_6,f668095c14e8e931cd1991d735f5e39c7345b0ed2219ae0a7e10a19ed0889da1,eqv1_wlw2ewj45cqfurx7vtdp4q64ag,2021-11-30T13:53:43Z,5.8,5.8,1,2021-11-30T13:53:43Z,2021-11-30T13:53:43Z,c0177c77babda5559eda02ec16de563177467a04bd489d9c46dff8f65e591a42,eqv1_wlw2ewj45cqfurx7vtdp4q64ag
m5_6,5252a836223ccc87c6908706dd1c5eca8d60ebd5fe0d354a939701a990108bdc,eqv1_pg73texpibwg27vvwv6y34mo3e,2021-12-18T23:54:28Z,5.3,5.3,1,2021-12-18T23:54:28Z,2021-12-18T23:54:28Z,1613f78ef0a20c4effb262c11517cdb3523140dbc8f2d1707218bf540f978a03,eqv1_pg73texpibwg27vvwv6y34mo3e
m5_6,fe0338cd32f15af8e3fb0330f046247630fd4189e95ade9b0a6f26fd6ea0f838,eqv1_5jo3g5zohl2ekio5ylqrn5mspe,2022-01-02T07:02:06Z,5.5,5.5,1,2022-01-02T07:02:06Z,2022-01-02T07:02:06Z,98aec94636e5ace2b7f018aac01c7029c19b6ba9a76010d769b791633d14095e,eqv1_5jo3g5zohl2ekio5ylqrn5mspe
m5_6,8314462a9f4041c71ef37831c4feba4cd142fbc217ef9593d5e5c74bcec745b2,eqv1_64vbnmkxeehd7uoi2vrhht666p,2022-01-07T18:09:05Z,5.1,5.2,2,2022-01-07T18:09:05Z,2022-01-12T10:20:40Z,e4d504189e2cbb36813632b5f141ecd41a39df28213cd31f3a2a7630a7f764ef,eqv1_64vbnmkxeehd7uoi2vrhht666p|eqv1_bk2vtl74ccju6cjqdjv6dkosfn
m5_6,71ef92cb7d7c23be31a5b42b6e0d05f7d5cd13735f73d6000c321659a704c1e6,eqv1_3o6mdgclpjpguanay2kcqif4a2,2022-01-23T02:21:17Z,5.8,5.8,1,2022-01-23T02:21:17Z,2022-01-23T02:21:17Z,aa82feed3f0484c7cc32223bfded395c613317ec0db4e1a6cd440e5f1807533c,eqv1_3o6mdgclpjpguanay2kcqif4a2
m5_6,a163ecb12c5b3b457fa5f7ddc2b39ce187ddffd6608ce72072ac550c4f292247,eqv1_l4skqphrmttv4d463qhch2mc73,2022-03-17T00:26:03Z,5.1,5.4,2,2022-03-17T00:26:03Z,2022-04-15T01:26:14Z,fff67a5cd431a7fd5ff9bba52eff150aaadafe78f4a8fe769e33076efaa659e4,eqv1_l4skqphrmttv4d463qhch2mc73|eqv1_w5owjyxzeup6urruq743faqqa6
m5_6,40046381dd915893b325b272f77ca955d08a7caa2ff3eee4127c8888fcd7efb8,eqv1_xuopa5vctn2k6sdlilxy5buqiq,2022-03-17T13:41:18Z,5.2,5.2,1,2022-03-17T13:41:18Z,2022-03-17T13:41:18Z,7020b09e4a29dcbd6cb1866d6a01615134c10644353f8bee63110eb68bdc5040,eqv1_xuopa5vctn2k6sdlilxy5buqiq
m5_6,b36e4e655964a703487c4f1eefba0b9338e7149db17326eeb45f413a281e5a27,eqv1_zf5siw3w4ipqulhlnorgupcgs5,2022-04-05T23:50:05Z,5.1,5.1,1,2022-04-05T23:50:05Z,2022-04-05T23:50:05Z,ce33b2297a37f078faab9d9f578b6a73d603241e40498cab8cc65702494baf41,eqv1_zf5siw3w4ipqulhlnorgupcgs5
m5_6,9b5c3086e3e29ca87f4d68faee9c8a60f6be783cb0e0eaccf0a229f326c6c39e,eqv1_f5a5aammomdgqxumfyoi7d6tsd,2022-06-08T06:52:24Z,5.0,5.0,1,2022-06-08T06:52:24Z,2022-06-08T06:52:24Z,639d88bdf966051944e4473e76b18c04f1475b009dd0a05387615ce1dab824ef,eqv1_f5a5aammomdgqxumfyoi7d6tsd
m5_6,1418cabd37a56e8e4a1f57534f7b8a19303254487111579d949cf84b629f7da8,eqv1_a24462nvnzzxaakf4ztcjjgck4,2022-06-09T16:03:09Z,5.8,5.8,2,2022-06-09T16:03:09Z,2022-06-09T19:27:00Z,b1a482cc714f44ffa2d7f84da670a48e6a0a5448eb70b307ead623fb0ac90951,eqv1_a24462nvnzzxaakf4ztcjjgck4|eqv1_tle76dseiujddawhr4a77qi6f2
m5_6,08c0c5e1536032a21f6c107d4d10d5da892886052ec556a5b0700478e96b9d96,eqv1_252wz6sva4u6yx42urbssdu6pf,2022-06-23T18:27:37Z,5.1,5.1,1,2022-06-23T18:27:37Z,2022-06-23T18:27:37Z,5958191112f487a49f2441ec8cd385c049e5516466d76c02c05b8b7203cbc24c,eqv1_252wz6sva4u6yx42urbssdu6pf
m5_6,ebe51540e952fe0bb85a9d7a9c62d3a46aaf6be1d829da639fce66dcc47b155c,eqv1_mal7azqzfogqsclujlq65veuth,2022-07-01T20:13:11Z,5.1,5.1,1,2022-07-01T20:13:11Z,2022-07-01T20:13:11Z,91911b7d23834400e61e07ccd1c7ff0cca95e17e0773a6c6359e087e47bf108c,eqv1_mal7azqzfogqsclujlq65veuth
m5_6,c67b38d55c6268e6f72e8a313fdbd9272e9cabcf22b7a1866ebeae1abecaf586,eqv1_3owv7bqlvfuli5vdswzs3ytjok,2022-07-02T22:02:11Z,5.2,5.2,1,2022-07-02T22:02:11Z,2022-07-02T22:02:11Z,7c4b6abe9b07d452bd22e0d1f8f46a4a970f5e41bd441bbd200ec134bf87cb9d,eqv1_3owv7bqlvfuli5vdswzs3ytjok
m5_6,f17a8accc4d49c1631eeafb61efa67b4ea4d230d2f34ef039396d368df970d30,eqv1_jtonwojefb3gi7jybvxobbdii7,2022-08-14T08:20:00Z,5.9,5.9,1,2022-08-14T08:20:00Z,2022-08-14T08:20:00Z,4a886933975fcc66f7c56a584f611f35adcdb5cd117f8d4da25d3caea424c2a8,eqv1_jtonwojefb3gi7jybvxobbdii7
m5_6,eb449fffb6137821b26a7efc6a5ca897357007f6dac32c1889242486ed7197bb,eqv1_wkrgagle3ze2t3v4vldohjm7fm,2022-10-16T08:54:31Z,5.1,5.1,1,2022-10-16T08:54:31Z,2022-10-16T08:54:31Z,20454c0a569fa8e72e2de994016d738fdc3acf96148fd70109d44a98ad1b2ca5,eqv1_wkrgagle3ze2t3v4vldohjm7fm
m5_6,fc41c80ac4cbd3c9fb654a586ba675374bb00271ee849039943757600d891186,eqv1_4trgcwfx2awupe3zzbrefj5wrh,2022-10-19T04:35:34Z,5.5,5.5,1,2022-10-19T04:35:34Z,2022-10-19T04:35:34Z,7f8988cde2729319704489b71c1f1376275556a48e3bb441e6c3bb8c7575fbda,eqv1_4trgcwfx2awupe3zzbrefj5wrh
m5_6,6859e71b4c4c999d3809438204d4b6c44d284a4677a7b69adc1d3ed480987604,eqv1_slmpkqd3aeptkenmzcuu63ffid,2022-10-22T05:17:01Z,5.0,5.0,1,2022-10-22T05:17:01Z,2022-10-22T05:17:01Z,1bec392db72faf24a29c1d0d94cd26fba3be65912cd4e4d6262078184831a53e,eqv1_slmpkqd3aeptkenmzcuu63ffid
m5_6,c40561aa56f43e0dec488b92b53e55759adb42f5f8142bd666702467c9ae2c34,eqv1_jttdfog7zndzfhpqbqc5a4s5uz,2022-10-23T15:06:58Z,5.1,5.1,1,2022-10-23T15:06:58Z,2022-10-23T15:06:58Z,f0e1148781ef559e5e100398b2f7411336f615202fd469346aecdf7e12319412,eqv1_jttdfog7zndzfhpqbqc5a4s5uz
m5_6,c8c68c1986ee5760cb0ae29ba589e63425d45d5587302669d01d4795ac3454d2,eqv1_sea46pqzjsniwg7h24tk6xbdui,2022-11-10T05:01:06Z,5.6,5.6,1,2022-11-10T05:01:06Z,2022-11-10T05:01:06Z,2fef0ef2431bbe6041bd3dec53a55c5476422a804e44599d7d41103f046cf3a2,eqv1_sea46pqzjsniwg7h24tk6xbdui
m5_6,01c37d9f273c33ef2dffa1b522d82e0250e2550e8a2523d86dc8a46846ff17e6,eqv1_wjzcpgwnxupoep7w5vgc5xzq5f,2022-11-18T17:27:34Z,5.0,5.0,1,2022-11-18T17:27:34Z,2022-11-18T17:27:34Z,1316a0e97a548fd824e781ca23ee288e14fd969050db17e0861bc382bfd46e0d,eqv1_wjzcpgwnxupoep7w5vgc5xzq5f
m5_6,4c2587475ffc7046e351c58ec9429505e40fb6ee491712dc6053ff89be074f37,eqv1_wu7isfexy4d4f3smdlxrqam3al,2022-12-22T02:47:02Z,5.0,5.0,1,2022-12-22T02:47:02Z,2022-12-22T02:47:02Z,578d69c6170fa7029f51a87f1b428437892776f28e42a4dcc068c76a9a311997,eqv1_wu7isfexy4d4f3smdlxrqam3al
m5_6,7ff8750dc1feefdd0e8fd3acf602b85441b0a4356d0b411c383c1ea12f7ae69a,eqv1_cnuoestulmmasdamr2acmlvqtb,2023-01-25T19:49:43Z,5.6,5.6,1,2023-01-25T19:49:43Z,2023-01-25T19:49:43Z,cd449ad1bfaab6a2900d9be8b2012af2b5ddfeddd2fd781e9d68a3f08c488198,eqv1_cnuoestulmmasdamr2acmlvqtb
m5_6,49c1418988b649639a73f968865d61cf71cdbcfc504b2a31f8925d66fe813f5e,eqv1_ycknbuwor4tzexokgi4wweo4ah,2023-02-26T23:58:05Z,5.1,5.1,1,2023-02-26T23:58:05Z,2023-02-26T23:58:05Z,9a22cdc73e6df61332e03f0798f555b25ffc17cd2d7c36815725f4e4781ee985,eqv1_ycknbuwor4tzexokgi4wweo4ah
m5_6,0239e845cc355ca7616f6a11df741e5979c929a0267d8e1259ae011480aeb2ac,eqv1_eokfw4uyzlbzsz7rnqznt5diwi,2023-05-02T15:27:22Z,5.2,5.2,1,2023-05-02T15:27:22Z,2023-05-02T15:27:22Z,c4971139a799a5ec2b6c42791e024d4cfbe1a672898941e14cbe201a3785d9d8,eqv1_eokfw4uyzlbzsz7rnqznt5diwi
m5_6,8f56ecceaa1df4bb7894b1a39b7ce3904613e8dd5b514a69d815120255019ab5,eqv1_qw633rdzugb4ln5jeugf75s52r,2023-08-05T18:33:59Z,5.5,5.5,1,2023-08-05T18:33:59Z,2023-08-05T18:33:59Z,dfe45a607e35a80d4f3352006e68d67ece16a14835b28c218918c6c2c592039e,eqv1_qw633rdzugb4ln5jeugf75s52r
m5_6,a0b75ca166db131eaf5f23893e9e0e10a93e40815179942b0d6404c90e54cb57,eqv1_kv2r4p6a5prmapkk4xqhkdkzz4,2023-10-24T11:32:13Z,5.5,5.5,1,2023-10-24T11:32:13Z,2023-10-24T11:32:13Z,4734d9ed123e5df546be7ff60661da159a7eed274b921e0693527992b005eb14,eqv1_kv2r4p6a5prmapkk4xqhkdkzz4
m5_6,57563b93fe3dcfaa1839c4d28c879adde57a6f4dee47c5d171a86dc012f6b71f,eqv1_vh3gtbvatjkg6kz23cozpibzcq,2023-11-07T18:09:48Z,5.4,5.4,1,2023-11-07T18:09:48Z,2023-11-07T18:09:48Z,80aa4f0d9c80ccd8656b1705eb728a0f5d1bc77a3e376f2592113794cfe4c4c8,eqv1_vh3gtbvatjkg6kz23cozpibzcq
m5_6,d45a76966d510fe7265fed6d7cf04de4e3f633a45002836536138c34b456b05d,eqv1_aednkmmskfpkynsxp4lss5yifg,2023-12-01T14:55:56Z,5.0,5.0,1,2023-12-01T14:55:56Z,2023-12-01T14:55:56Z,5554f4f257f1229094c9c1158e56a70dd1b28bae5da8fff165047de2e22ac923,eqv1_aednkmmskfpkynsxp4lss5yifg
m5_6,ce4b6f6c6f1240a225d6b25e301ace9bd7a808c641377b84eef54f07ae914d89,eqv1_aw2ayfldbqlfnvk3adrz3qyihl,2023-12-01T17:36:33Z,5.0,5.0,1,2023-12-01T17:36:33Z,2023-12-01T17:36:33Z,78bb812506bd86e646c9b58d9a20dda2afe933178e60b4b5151d2b7c94177989,eqv1_aw2ayfldbqlfnvk3adrz3qyihl
m5_6,73c22397f18d6a7c73ab36fe6bedb6f06c616fc93b4d15a729582b483b001c0d,eqv1_aexeseucvlmlndlexrxwxykxi3,2023-12-19T01:46:21Z,5.5,5.5,1,2023-12-19T01:46:21Z,2023-12-19T01:46:21Z,22c7641a23f6d4e53e7234fa9bb32bc1215fa3b43e8f42e8885995c7676bbe7a,eqv1_aexeseucvlmlndlexrxwxykxi3
m5_6,95d8a52c0ae27d0567b694080f5a35c5213b87aaa1aa3d21b55d3e91a676c7e6,eqv1_il5ib666fwadu7x33dsutopl6j,2024-01-22T18:42:33Z,5.2,5.7,8,2024-01-22T18:42:33Z,2024-01-29T22:27:40Z,0486d8da8e760a79b8981c4f741dc8cef0a5e1c235958e7b3886eb1e3871fbef,eqv1_il5ib666fwadu7x33dsutopl6j|eqv1_ix3slssdpicjefpnt3x7t3a3zw|eqv1_rin4hg7gvi2awlpb2k5ug4shvt|eqv1_c6ef24o6y2sqymf4vdzt7vbgkw|eqv1_jhyrp7dgibqhe4xyylxkcddpbz|eqv1_g3cdn5m3xxzulnt7lm5jwnfegv|eqv1_7aepvuk2gjsas7mygkdcbmcxjg|eqv1_e3sxwwceohfxtjy6omgltbhobv
m5_6,6b5451265aad98e5baf5b93c9b80199febad9a5dbf7a6e71fae3e53ab19ba605,eqv1_wprpmqshukbwwxvyx36454kyb6,2024-02-23T22:58:55Z,5.3,5.8,2,2024-02-23T22:58:55Z,2024-02-25T04:14:59Z,1d7c662f5baae07a40f39413c177250838ed75ef1333fcb9397c0d234369e704,eqv1_wprpmqshukbwwxvyx36454kyb6|eqv1_s73woeufiua7gub7da7af3fbvv
m5_6,399f806e986c47add3bf3d6d1c089fa9f39c82b44d854bb05c8df62366af83c4,eqv1_bzfpxxsjb4qidojqfeoxq5hxzx,2024-03-05T02:07:31Z,5.3,5.5,2,2024-03-05T02:07:31Z,2024-03-07T10:06:30Z,177e011f783b21e9aef7a0101f3c2b17098f98a5f4f5f165ebc9815584283565,eqv1_bzfpxxsjb4qidojqfeoxq5hxzx|eqv1_3x67644g5ugjgpajzfo2yrpabm
m5_6,549a4bc77143eb989ff0c1972daed897c40d463dc2e0c416f2c06feddb6255a6,eqv1_edcqdw2ypojuvhorx7ylndcwxm,2024-04-04T00:39:35Z,5.5,5.5,1,2024-04-04T00:39:35Z,2024-04-04T00:39:35Z,d457297a7d385e584a9a1da3f06945d7466e79d09572371dd975338e7536cb7b,eqv1_edcqdw2ypojuvhorx7ylndcwxm
m5_6,2119e5be5e7d4cd4d00500edad1b20ed0d7fa9e42777158ce2d819810fcfa5b5,eqv1_xer5qwyptpk5ecj43liuolkgsm,2024-04-07T08:46:18Z,5.4,5.6,3,2024-04-07T08:46:18Z,2024-04-10T14:56:17Z,a78ae66de516a8cefddf82444845f787d18b3e4918127eccb87d767dd4b2cbf9,eqv1_xer5qwyptpk5ecj43liuolkgsm|eqv1_33msaq5hkcz7ta6wybirkkdeiv|eqv1_asjshcx37jsihlajyqf7xnwnch
m5_6,4c230f3596850b1820dad69f708e86803e15920ee814139777dce5bb38c43031,eqv1_x2ahgs2sht77xia4tnlpapyxbl,2024-04-13T05:44:41Z,5.2,5.2,1,2024-04-13T05:44:41Z,2024-04-13T05:44:41Z,9238be69de38b3bcf2596b8246da102cd276ac6005021f494eca1133052844ad,eqv1_x2ahgs2sht77xia4tnlpapyxbl
m5_6,354d982a9e2b4bec1b3516d9410feaee6b6135ba30ab6bd87e43842ca519bf98,eqv1_ksfv5zqguaiol3xwxpliii2hav,2024-05-20T05:10:22Z,5.2,5.2,1,2024-05-20T05:10:22Z,2024-05-20T05:10:22Z,dd1a23779e70c26bff4f5373643606a0ce0cbebbf578608174b4c8d4af97bc04,eqv1_ksfv5zqguaiol3xwxpliii2hav
m5_6,135ada664e8db98edc3147463992902fe6daba51e5e20e453e03c7737e276d96,eqv1_q5xm2akacgh4om7wkrh7qsdtdf,2024-05-27T03:07:10Z,5.0,5.0,1,2024-05-27T03:07:10Z,2024-05-27T03:07:10Z,baaffc1985d860c25d4cb58a5c43be9d90cbb3d93e918238ec5dc9b173b3b91b,eqv1_q5xm2akacgh4om7wkrh7qsdtdf
m5_6,605661401e8c350bb94db49b1e8153457a029400ec39c10785d7b0590cb2068e,eqv1_pbnbasf2qtrhbwfchfwcmrnape,2024-06-01T00:46:37Z,5.9,5.9,1,2024-06-01T00:46:37Z,2024-06-01T00:46:37Z,593026cbfd8016c168a628e6c4171b5d446efb3acd701cbc4e599ac2f8b2d874,eqv1_pbnbasf2qtrhbwfchfwcmrnape
m5_6,b09011e988f67fc26b6bc0786489ab08c4eb91ff42799c190e604e60afef4d91,eqv1_6rssprlqbdd3hdumeyk5x3pbas,2024-06-10T17:35:24Z,5.0,5.0,1,2024-06-10T17:35:24Z,2024-06-10T17:35:24Z,8db56719e250b47f2ae95c8adb9d4b745d2235aa58d3d22da95ddcfd151278bd,eqv1_6rssprlqbdd3hdumeyk5x3pbas
m5_6,347a4365848ee3c7a7bda2ecead715734fb733d08fdc51f38ca8ea047f1ba554,eqv1_65dc6wf6uuasqdidlattekm2ce,2024-08-21T23:38:00Z,5.0,5.0,1,2024-08-21T23:38:00Z,2024-08-21T23:38:00Z,870d03c8468d04458d3070ce8fa2b2de10511c127d9bd86e3e655d8ceafeb74b,eqv1_65dc6wf6uuasqdidlattekm2ce
m5_6,2576724cc6f50a1810ef13674d9f45fb861944860c25ef325ca9a45da05e200a,eqv1_3wmj34qmq4hrv2xevfv4oiyruf,2024-10-16T22:23:01Z,5.3,5.3,1,2024-10-16T22:23:01Z,2024-10-16T22:23:01Z,16f83ff36265de9fc71634e7d4ff1eb63772745180c5595600de32e83582d53f,eqv1_3wmj34qmq4hrv2xevfv4oiyruf
